ITEM: TIMESTEP 
0 
ITEM: NUMBER OF ATOMS 
3074 
ITEM: BOX BOUNDS ff ff ff      
0 73.02044839053717 
0 73.02044839053717 
0 73.02044839053717 
ITEM: ATOMS id index x y z temp vx vy vz r_xy fx fy fz VelocityMagnitude Coordination selection volume interactions area ncount fluid_temp DisplacementX DisplacementY DisplacementZ dis_norm rflux_dt dt g_dt r r_round
135 12 34.1762343426 35.732269004 24.0348880478 0.9112034861 -2.3339898526 -0.7779551913 -12.4753361475 12.4995690434 -0.0133646452 0.0047794691 -0.0508885177 12.7156098912 8 1 1.084608 14.34794 1.5607599999999997 2.530611187250996 0.8242060350532459 0.00010165247755623309 -0.00010147292853390324 -0.042790147514193716 0.04279038857346212 0.05084514807347008 0.08699745104675416 0.538852850593829 12.71560989118613 12.72
136 13 33.3982758566 34.9543574502 24.0352315538 0.9109415697 -3.1119483387 -1.5558667451 -12.4749926415 12.5716412108 -0.0267415299 -0.015992375 -0.0502862546 12.9510766037 8 1 1.082934 14.312059999999999 1.559892 2.5917735617529885 0.8232480529607364 -0.00018081377159300305 3.515439202581975e-05 -0.04343780861343305 0.04343819916373738 0.05038417291680548 0.08769351673926351 0.5305479708892682 12.951076603770241 12.95
137 14 32.6201335458 35.732285498 24.0354928287 0.9103645092 -3.8900906495 -0.7779386973 -12.4747313666 12.4989644085 -0.0121371627 -0.0077541185 -0.0521880146 13.0903367621 8 1 1.0817780000000001 14.34872 1.563534 2.592965243027889 0.8229267428675137 -0.0001932141609395968 0.0001859068564517668 -0.04397394694392761 0.043974764387073456 0.0522075909909039 0.08743776633248634 0.5519458272443236 13.09033676216613 13.09
151 15 31.8421563347 34.9544222311 24.0359814343 0.9118957857 -4.6680678606 -1.5558019642 -12.474242761 12.570889078 -0.031768562 -0.0049317424 -0.0463980183 13.4096275028 8 1 1.077672 14.305630000000003 1.5633650000000003 2.499144621513944 0.8212132295476969 -0.0004013237501078151 0.00014482939894447475 -0.044668853101467766 0.044670890675110854 0.046665321628637346 0.09068255615230303 0.4775115830318072 13.409627502780832 13.41
154 16 31.0639903586 35.732301753 24.0364099602 0.9101521801 -5.4462338367 -0.7779224423 -12.4738142351 12.4980480435 -0.0264482111 0.002186584 -0.0470701606 13.6331459283 8 1 1.0788250000000001 14.299420000000001 1.561757 2.499401003984065 0.8208002508322283 -0.0006374038353965008 0.00021691883693143038 -0.04482140532418232 0.04482646219216762 0.04745150844742024 0.08935192926777169 0.4922606114137106 13.633145928289384 13.63
155 17 30.2860604781 34.9544129084 24.037029004 0.9101192685 -6.2241637172 -1.5558112869 -12.4731951913 12.5698507167 -0.0463580435 -0.008303877 -0.0620100172 14.0264521893 8 1 1.08102 14.328999999999999 1.560449 2.5188821035856575 0.8206297203668588 -0.0009302384400488521 0.0007612684468202338 -0.04501326572062508 0.04502931227588391 0.062805221602319 0.08948954813314125 0.6492167380157651 14.026452189318004 14.03
158 18 29.507965259 35.7322846215 24.037632749 0.9087739434 -7.0022589363 -0.7779395738 -12.4725914463 12.4968286923 -0.0481058845 0.013106245 -0.049899388 14.3248859534 8 1 1.0837880000000002 14.3405 1.561937 2.511369115537849 0.8198428508586497 -0.0007701121152105738 -0.0003124456626829369 -0.04507436973723167 0.04508203081240673 0.05062184108191485 0.08893109254135023 0.5252184458584587 14.324885953395693 14.32
159 19 28.7301736255 34.9543590438 24.0384378486 0.9091535522 -7.7800505698 -1.5558651514 -12.4717863467 12.5684593744 -0.0342493641 0.0017794484 -0.0657006159 14.7815884774 8 1 1.0833190000000001 14.35052 1.5630229999999998 2.5205093067729085 0.8184326334083599 -0.0008844867927760591 -8.393612826718998e-05 -0.044552969779422434 0.044561827591856604 0.06636400400734127 0.09072091879164013 0.6752565114374588 14.781588477417397 14.78
166 20 27.9523015936 35.7322334661 24.0392501195 0.9090272151 -8.5579226016 -0.7779907291 -12.4709740757 12.4952176441 -0.0647857941 0.0076278376 -0.0625879564 15.1449167455 8 1 1.080696 14.312909999999999 1.560578 2.510658342629482 0.818147389458398 -0.00036151318137625174 -0.0007770209776309753 -0.04503338886982935 0.045041542674305206 0.0629650216099484 0.09087982564160191 0.6411037653338694 15.144916745440469 15.14
171 21 27.1747903586 34.9542479681 24.0403222311 0.908672839 -9.3354338367 -1.5559762271 -12.4699019642 12.566603241 -0.0521060072 -0.0176757882 -0.0538000449 15.6547067023 8 1 1.082239 14.34966 1.562948 2.5107154900398405 0.81752684093788 -0.0009539552640372689 0.0002896264920028613 -0.045515776602586655 0.04552669364106325 0.054766512759786556 0.09114599806211998 0.5552061946569994 15.654706702313609 15.65
172 22 26.3973439044 35.7321922709 24.041547012 0.9072006749 -10.1128802909 -0.7780319244 -12.4686771833 12.4929277744 -0.0794404212 -0.0220888069 -0.0642524797 16.0730704022 8 1 1.0806080000000002 14.314999999999998 1.559421 2.4860558406374507 0.8154843361995521 -0.001970879064174918 -0.0005445276022641794 -0.04623374398957777 0.04627893643861156 0.06783276295383193 0.09171633870044793 0.6844230372485545 16.073070402222633 16.07
174 23 25.6201992032 34.954109004 24.0433654183 0.9061992263 -10.8900249921 -1.5561151913 -12.4668587769 12.5636006882 -0.0979826512 -0.021674206 -0.0566591975 16.6263858544 8 1 1.083549 14.273989999999998 1.563348 2.441058597609562 0.813665330615452 -0.0029072529731453147 7.81635157650971e-05 -0.046350623929810444 0.04644177610802343 0.0626452220646275 0.09253389568454806 0.6247964467386954 16.626385854428072 16.63
175 24 24.8418337849 35.7321178486 24.0465816733 0.9042344104 -11.6683904104 -0.7781063467 -12.463642522 12.487907527 -0.0895354239 0.0063137466 -0.0621536163 17.0909089627 8 1 1.097394 14.250740000000002 1.580368 2.1973549163346613 0.8120554319112347 -0.010270469454719324 0.00043247727702540003 -0.04498268595078906 0.046142297458652635 0.08057981929222748 0.09217897848876522 0.7965844359566842 17.090908962735014 17.09
177 25 24.0487957769 34.9539857371 24.0486777689 0.895478392 -12.4614284184 -1.5562384582 -12.4615464263 12.5583445356 -0.0921077671 -0.00058856787729 -0.0896637788 17.6917838473 5 1 1.200117 14.85925 3.1961729999999995 3.9227353466135457 0.8087863196913789 -0.038151634852094975 0.0001222521620604656 -0.0370884653306523 0.05320823665619557 0.12854178835840402 0.08669207230862108 1.2354960622226807 17.69178384732637 17.69
351 26 36.5102317131 33.3981550598 24.0351232669 0.9112002558 7.5178788279e-06 -3.1120691355 -12.4751009283 12.8574148831 -0.00075216885418 -0.0094313981 -0.0485508049 12.8574148831 8 1 1.082055 14.32371 1.558627 2.5263582470119523 0.8237803889854882 -5.121428001091809e-05 -0.00044118098311450853 -0.04327179898325222 0.04327407827798678 0.04864529134179046 0.08741986681451175 0.5142583263680844 12.857414883072716 12.86
363 27 35.7322756175 34.1762091633 24.0348858167 0.9114053347 -0.7779485777 -2.3340150319 -12.4753383785 12.69179632 -0.0145267942 -0.0208843799 -0.0590069615 12.7156162972 8 1 1.0811389999999999 14.31014 1.5627529999999998 2.5278624541832677 0.8246061219827817 -0.0005655929537569894 0.0003945514385351054 -0.0429922284213048 0.042997758905048034 0.05899882045398997 0.08679921271721824 0.628703689481497 12.71561629716608 12.72
374 28 34.9543731474 33.3982521116 24.0352424701 0.9114526215 -1.5558510479 -3.1119720837 -12.4749817251 12.8572757337 -0.0188446194 -0.0160725409 -0.05274231 12.9510699085 8 1 1.081642 14.325439999999997 1.563974 2.5908092111553787 0.8235583524401444 0.0001931638418832354 0.0003390902706599433 -0.04338219609649293 0.043383951325761394 0.05253064840875044 0.08789426905985553 0.5525462809952457 12.951069908488588 12.95
377 29 34.1763697211 34.1763505179 24.0351708367 0.9106525841 -2.3338544742 -2.3338736773 -12.4750533586 12.6914901663 -0.0103855734 -0.0295196352 -0.0511296443 12.9042938338 8 1 1.0866689999999999 14.33913 1.559295 2.695605545816733 0.8235562578196542 -0.00030497237297385095 9.697138564384453e-05 -0.04330645258020101 0.04330763496981923 0.05113528528859275 0.0870963262803458 0.5402858188055019 12.90429383376922 12.9
382 30 33.398514741 33.3984925896 24.0356390438 0.9108548231 -3.1117094542 -3.1117316056 -12.4745851514 12.8568327471 -0.0348021719 -0.0164053864 -0.0567639492 13.2280340192 8 1 1.082357 14.32054 1.562697 2.599445912350598 0.8218884633878952 -0.0006535950580452678 0.0001994801796115479 -0.0442383110093675 0.04424358868585916 0.05719733168425754 0.08896635971210476 0.5939903891413012 13.228034019164639 13.23
385 31 32.6203704382 34.1765113147 24.0357286853 0.9102955331 -3.889853757 -2.3337128805 -12.47449551 12.6909122619 -0.0446413119 -0.0063279608 -0.0571627515 13.2736662716 8 1 1.080611 14.350249999999999 1.5668539999999997 2.494121163346614 0.8214178182975842 -0.00042880552901623716 -0.0003670187703258842 -0.04462313554722909 0.04462670504334671 0.05763916757231683 0.0888777148024158 0.6001439555204224 13.273666271549425 13.27
390 32 31.8425556175 33.3986916335 24.0363235857 0.910393039 -4.6676685777 -3.1115325618 -12.4739006096 12.856120383 -0.034334158 -0.0153632585 -0.050473801 13.6772424579 8 1 1.079155 14.328109999999999 1.5644870000000002 2.4997058326693224 0.8213893662704137 -0.0008305874420820872 -0.00017467717162742447 -0.04465865401489266 0.04466671877399459 0.05116321971734102 0.08900367272958631 0.5326796571442044 13.677242457914126 13.68
393 33 31.0642832669 34.1765616733 24.0365940239 0.9108886629 -5.4459409283 -2.333662522 -12.4736301714 12.6900524198 -0.0258964949 -0.0062746591 -0.0550880968 13.8092614941 8 1 1.080772 14.33476 1.5622789999999998 2.5136289721115532 0.8211999437866213 0.00016433549584371363 -0.000418124979387859 -0.044733265395747436 0.0447355213182987 0.05504883502208234 0.08968871911337872 0.5679056980585283 13.809261494156047 13.81
399 34 30.2864905179 33.3987541833 24.0373043028 0.910088412 -6.2237336773 -3.111470012 -12.4729198925 12.8551536856 -0.0155447799 -0.0203532992 -0.0534490624 14.2825010823 8 1 1.083429 14.347230000000001 1.5555269999999997 2.5156552669322707 0.8212743847040095 -0.000420710651591608 -0.000532212377217688 -0.044456585916515926 0.04446176198509668 0.05383356079718909 0.08881402729599053 0.5594626358882375 14.282501082312429 14.28
404 35 29.5082508367 34.176527012 24.0377901195 0.9097286303 -7.0019733586 -2.3336971833 -12.4724340757 12.6888830997 -0.0443541863 -0.0182599261 -0.0565470747 14.4925976013 8 1 1.0826630000000002 14.324950000000001 1.557846 2.526799091633466 0.8197936513803361 -0.0011508731793781984 6.0852542449325034e-05 -0.044740389668733366 0.04475523075370116 0.05764405620831966 0.08993497891966384 0.5920148501848255 14.492597601209006 14.49
408 36 28.7305832669 33.3986376892 24.0386741833 0.9089471291 -7.7796409283 -3.111586506 -12.471550012 12.853852741 -0.0625505269 -0.0214353301 -0.0572379169 15.0247909556 8 1 1.083248 14.31865 1.5552949999999999 2.5219464701195218 0.8186264778643072 -0.0010322504685320642 0.0005352782602634085 -0.045058343194521934 0.04507334417680828 0.05839681292761504 0.09032065123569277 0.5968623568075494 15.024790955597982 15.02
417 37 27.9525594422 34.1764026295 24.0394098008 0.9086859004 -8.557664753 -2.3338215658 -12.4708143945 12.6873139302 -0.0501295575 -0.0137283158 -0.0468453501 15.3036453431 8 1 1.080447 14.31737 1.559333 2.5187076334661356 0.8183349794844024 -0.00018525048831137368 -8.505009576015026e-05 -0.04520680292651558 0.04520726249286751 0.047076122556839635 0.0903509209155976 0.482241557540632 15.30364534311352 15.3
420 38 27.1751572908 33.3984167331 24.0405392829 0.9073617809 -9.3350669044 -3.1118074622 -12.4696849124 12.8520966187 -0.061738672 -0.0208601791 -0.0480292997 15.8845793651 8 1 1.0782249999999998 14.32072 1.5631530000000002 2.5052676175298805 0.8171026603827138 -0.0013096566961771393 -0.0006063071673957677 -0.045438123799799654 0.04546103720208104 0.05006188919467665 0.09025912051728613 0.5144068461580347 15.884579365093808 15.88
422 39 26.3975616733 34.1761882869 24.0416628685 0.9084579243 -10.112662522 -2.3340359084 -12.4685613267 12.6851387529 -0.0711250862 -0.0149874755 -0.0555906705 16.2227830061 8 1 1.080425 14.3275 1.561795 2.4924681115537846 0.8150413996997277 -0.0020886035768939056 -0.00035089509657711143 -0.0457353167225281 0.04578432688137038 0.05889063456646638 0.09341652460027239 0.5834825914556033 16.22278300610727 16.22
423 40 25.6204566534 33.3981286056 24.0435576096 0.9063714924 -10.8897675419 -3.1120955897 -12.4666665857 12.8492379042 -0.0740676048 -0.0132325528 -0.0570372365 16.8430980474 8 1 1.082411 14.279150000000001 1.565538 2.440405003984064 0.8125090504280126 -0.00290341883176394 -0.0005731246869535501 -0.04707386200513991 0.0471667976112264 0.06164497758364972 0.09386244197198745 0.6067554040023416 16.843098047421616 16.84
426 41 24.8419634263 34.1759980876 24.0466785657 0.9029641283 -11.668260769 -2.3342261076 -12.4635456295 12.6802437351 -0.105820769 -0.0184754137 -0.0628602888 17.2318568516 8 1 1.0962969999999999 14.23148 1.581329 2.2037501035856573 0.8116369323720056 -0.009912913281996352 -0.0004475869709973663 -0.04521074549584854 0.046286906270816754 0.08424028075900629 0.09132719592799432 0.84137858974028 17.23185685158203 17.23
427 42 24.0489464542 33.3978411952 24.0488278884 0.8953782749 -12.4612777411 -3.112383 -12.4613963068 12.844194247 -0.0986739597 -0.0060879079 -0.0814323083 17.8957192869 5 1 1.205424 14.89965 3.2026899999999996 3.933663027888447 0.8084149077070156 -0.037919806257796854 3.816088859438241e-05 -0.038283207364221424 0.05388429389881847 0.12729043220301 0.08696336719298436 1.2142820633591112 17.895719286875618 17.9
548 43 36.5102211155 31.841983506 24.0358930677 0.910947459 -3.0797307389e-06 -4.6682406893 -12.4743311275 13.3192119967 0.018406046 -0.0249378723 -0.0520693698 13.3192119967 8 1 1.08346 14.339269999999999 1.5583890000000002 2.5154293545816735 0.8233479686349428 0.00010255228975765003 -0.0003767760913667745 -0.04448203792120145 0.044483751806905454 0.052321019780310965 0.08759949036505721 0.5512666735269839 13.319211996652092 13.32
550 44 35.7323166534 32.6201140239 24.0354884462 0.9117900311 -0.7779075419 -3.8901101714 -12.4747357491 13.067210458 0.005654895 -0.0274582081 -0.0559350701 13.0903448884 8 1 1.081265 14.3358 1.5624360000000002 2.5998035219123508 0.8238120687237167 0.00014048624444983014 -0.0003754206346959576 -0.04348631220482024 0.04348815960940326 0.056188000512962126 0.0879779623762833 0.5906599620529495 13.090344888475942 13.09
552 45 34.9544467729 31.8421271713 24.0360048606 0.9107158797 -1.5557774224 -4.668097024 -12.4742193347 13.3190569424 -0.0022906075 -0.0208903223 -0.0484123062 13.4096130154 8 1 1.079924 14.311509999999998 1.565255 2.503420685258964 0.8228409417361549 -0.00029356962547195595 -0.0008341702194889335 -0.04489987736247862 0.044908585039452116 0.04880592757071571 0.08787493796384516 0.5142974212218088 13.409613015435253 13.41
554 46 34.176530996 32.6203435857 24.035740239 0.9114179307 -2.3336931993 -3.8898806096 -12.4744839562 13.0669017418 -0.0222422877 -0.0280800893 -0.051157259 13.2736598223 8 1 1.0809149999999998 14.32586 1.564903 2.4924971792828687 0.822418878487622 -0.00021945731528524623 -0.0009550142870708854 -0.04425898746332196 0.04426983380452463 0.05186074594462187 0.08899905221237803 0.5390906926814518 13.273659822328293 13.27
563 47 33.3987457371 31.8425126693 24.0363295618 0.911023808 -3.1114784582 -4.6677115259 -12.4738946335 13.3186177292 -0.0306283694 -0.0336543901 -0.0472027651 13.6772393564 8 1 1.080452 14.32099 1.562541 2.4988532430278885 0.8215945364077624 -0.0004627404186812743 -0.0004724795162018644 -0.044636094893774375 0.04464099386163286 0.04787127059285798 0.08942927159223768 0.4954385357563262 13.677239356409702 13.68
578 48 32.6207375299 32.6206917131 24.0362308367 0.9101585219 -3.8894866654 -3.8895324821 -12.4739933586 13.066329754 -0.0359002133 -0.0286290019 -0.0479076912 13.6329409799 8 1 1.0790929999999999 14.33708 1.565689 2.600241816733068 0.8219534484875787 -0.0004718612419598324 -0.0005289835478775836 -0.044287559694139444 0.04429323221766 0.04862591452969833 0.08820507341242134 0.5108758123673208 13.63294097984849 13.63
582 49 31.8430184861 31.8430080478 24.0368984861 0.9108115793 -4.6672057092 -4.6672161475 -12.4733257092 13.3179112782 -0.0215443151 -0.0418186074 -0.0503900655 14.1120363501 8 1 1.0788749999999998 14.32449 1.561453 2.603652270916335 0.8216241367175051 -0.0005860796899448387 -0.0003258694049096178 -0.043839412316754665 0.04384454073827713 0.05098297098577569 0.08918744258249489 0.5298467801525811 14.112036350125502 14.11
590 50 31.06481251 32.6209565737 24.0370039841 0.9093559076 -5.4454116853 -3.8892676216 -12.4732202112 13.0655128131 -0.0165294314 -0.0385415398 -0.04484986 14.1548625388 8 1 1.080747 14.327090000000002 1.560514 2.5005164143426293 0.8215850079992061 -0.0003321095701298947 -0.0005222042012208714 -0.044703980424339484 0.04470826388682603 0.04541852497284145 0.08777089960079387 0.47880473601699314 14.154862538785604 14.15
594 51 30.2871803984 31.8432615139 24.0377664542 0.9096214614 -6.2230437969 -4.6669626813 -12.4724577411 13.3170095281 -0.0453861705 -0.0228347058 -0.0609684074 14.6992862708 8 1 1.079979 14.31592 1.5601359999999997 2.5326269482071715 0.8210144353587074 -0.00027664125800827284 -0.00011043287670498498 -0.04456664652307012 0.04456764194029306 0.061305349178764984 0.08860702604129256 0.6406412505723785 14.699286270778854 14.7
599 52 29.5088218327 32.6209445418 24.0381164143 0.9101096295 -7.0014023626 -3.8892796534 -12.4721077809 13.0644543982 -0.0438128917 -0.0092937948 -0.0546036578 14.8222671601 8 1 1.0852499999999998 14.333430000000002 1.555514 2.508164812749004 0.8202403339874077 -0.000133469953678228 -0.0003191302856761439 -0.044601768397577235 0.044603109785741286 0.05479961703595791 0.08986929551259226 0.5618707080861973 14.822267160045335 14.82
612 53 28.7312885259 31.8431634263 24.0390466932 0.9102992924 -7.7789356694 -4.667060769 -12.471177502 13.3158448665 -0.0527786576 -0.0130090884 -0.054400665 15.4215292581 8 1 1.082276 14.31507 1.5553829999999997 2.4993748525896415 0.8189193186135065 -0.0008399877128669265 -0.001161860616433935 -0.04445276486967222 0.04447587890090709 0.055709031560061024 0.09137997378649343 0.5632958501969823 15.421529258040316 15.42
624 54 27.9530717131 32.6207303586 24.0396763347 0.9090132574 -8.5571524821 -3.8894938367 -12.4705478606 13.0630289845 -0.0681857261 -0.031357241 -0.057617809 15.616260271 8 1 1.0787390000000001 14.311580000000001 1.5576720000000002 2.505528207171315 0.8178455861079162 -0.0013533935014792512 -3.603021064533093e-05 -0.045283340038156136 0.04530357444128664 0.05965398530084839 0.09116767129208381 0.6065718072745627 15.616260270985263 15.62
626 55 27.175738247 31.842834502 24.0408849402 0.9081851195 -9.3344859483 -4.6673896933 -12.469339255 13.314238544 -0.0664672622 -0.0427711557 -0.053928312 16.2604297583 8 1 1.0753650000000001 14.287169999999998 1.560892 2.4768443505976094 0.8160119315105501 -0.0013562922804016856 -0.00010417088869410649 -0.045885471851278996 0.04590563045355597 0.05596547876154955 0.09217318798944996 0.5646244978136337 16.260429758294123 16.26
627 56 26.3979796813 32.6204157769 24.0419730677 0.9059861633 -10.112244514 -3.8898084184 -12.4682511275 13.0609301243 -0.0634870181 -0.0221825737 -0.05521421 16.5180321111 8 1 1.076556 14.317270000000002 1.5687279999999997 2.4733341832669327 0.8141967771764548 -0.0024033645839777744 -0.0005707894203169254 -0.04691554094936433 0.04698052729011613 0.05865512199240041 0.09178938612354526 0.593576708563722 16.51803211103501 16.52
640 57 25.6209211952 31.8424231873 24.0439298805 0.9050462327 -10.889303 -4.667801008 -12.4662943148 13.3115310988 -0.0686923749 -0.0204270557 -0.0578232408 17.1980748929 8 1 1.0789149999999998 14.287569999999999 1.5673460000000001 2.2051697051792827 0.8123381575776772 -0.0027100492680376164 -0.0003445950587958051 -0.0463672839280081 0.04644769242546131 0.061882630901444885 0.09270807512232271 0.6186770044935176 17.198074892827673 17.2
646 58 24.842249004 32.6200467729 24.0469313944 0.9032963586 -11.6679751913 -3.8901774224 -12.4632928008 13.0563068215 -0.0812917451 -0.01897672 -0.0647851875 17.5102482244 8 1 1.09592 14.237959999999998 1.5848019999999998 2.1988172589641435 0.811016399816578 -0.009820747860791164 -0.0005477645408664153 -0.045823321652134104 0.04686708804451592 0.0805984145553733 0.09227995878342199 0.7969668448222723 17.510248224426064 17.51
649 59 24.0491973705 31.8419914741 24.0491647012 0.894965204 -12.4610268248 -4.6682327212 -12.4610594941 13.3067802437 -0.098753091 -0.0178585227 -0.089594449 18.2304029023 5 1 1.202312 14.871680000000003 3.2023560000000004 3.925419378486056 0.807838025683213 -0.03847906884243195 -0.0004870510645857711 -0.03766441844201204 0.05384686039403884 0.1333995661796771 0.08712717831678707 1.2734549510197086 18.230402902381705 18.23
802 60 36.5102226295 30.2858647012 24.0370066135 0.9098237705 -1.565786512e-06 -6.2243594941 -12.4732175817 13.9400074588 0.00014523460542 -0.0480542612 -0.0443377521 13.9400074588 8 1 1.086249 14.33417 1.556181 2.495468398406375 0.8217623019772573 -0.0001160562388850941 -0.0007869050974774178 -0.044738696203724775 0.04474576657843955 0.04517545823527568 0.08806146852274266 0.47226662302546807 13.940007458829614 13.94
806 61 35.7323313147 31.0639484462 24.0364576096 0.9109386382 -0.7778928805 -5.4462757491 -12.4737665857 13.6109063757 0.0111853457 -0.0257252109 -0.0588595579 13.6331173876 8 1 1.0823889999999998 14.317380000000004 1.561802 2.5015969721115536 0.8226462174736728 -0.00023938883925080553 -0.0006903612315334671 -0.0449592123667586 0.04496514964153529 0.05918720222240529 0.08829242072632715 0.6193284309966834 13.63311738757109 13.63
818 62 34.9544629482 30.286016255 24.0370879681 0.9094063195 -1.5557612471 -6.2242079403 -12.4731362271 13.9398669945 -0.001331186 -0.0200056512 -0.0611853352 14.0264138283 8 1 1.083341 14.350739999999998 1.5640070000000001 2.5201045418326693 0.8215708216461453 0.000618245756907314 -0.0010549204878171402 -0.04469837364564333 0.04471509467301945 0.061616023979768446 0.0878354978538547 0.6475278072146768 14.026413828269368 14.03
