ITEM: TIMESTEP 
0 
ITEM: NUMBER OF ATOMS 
17969 
ITEM: BOX BOUNDS ff ff ff      
0 73.02044839053717 
0 73.02044839053717 
0 73.02044839053717 
ITEM: ATOMS id x y z v_xflux v_yflux v_zflux temp vy vx vz R_xy
6 36.51021896414343 36.51019641434263 24.03451171314741 0.01758724591386454 -0.0016756902135458157 -0.0519455453561753 0.9107481075697211 -2.7780925954346003e-05 -5.231125157934002e-06 -12.475712482121175 12.475712482152106
12 34.95424788844622 36.5101996812749 24.034640398406378 -0.014198330139362548 0.00932086827888446 -0.045281656762629484 0.911553489243028 -2.4513993686525737e-05 -1.555976306822366 -12.475583796862207 12.47558379688629
14 33.39816398406374 36.510189880478094 24.03513593625498 -0.024623024303585657 0.0011192365821513963 -0.04650858629338646 0.9106105003984064 -3.4314790489986535e-05 -3.1120602112048417 -12.475088259013603 12.475088259060797
15 31.842033705179283 36.51018709163346 24.03588071713147 -0.01706753360517928 -0.0015690865434262972 -0.04464192712589642 0.9108044517928287 -3.710363512254844e-05 -4.668190490089302 -12.474343478137115 12.474343478192296
22 30.285910996015936 36.510190438247015 24.036951155378485 -0.029807198546613543 -0.00548693661354582 -0.049566092011952195 0.9105753944223108 -3.3757021569158496e-05 -6.224313199252649 -12.473273039890099 12.473273039935778
24 28.730037609561755 36.51019059760956 24.03836231075697 -0.0526958818749004 0.010672677353784861 -0.049949212177689245 0.9095787011952191 -3.359765902644085e-05 -7.780186585706829 -12.471861884511615 12.47186188455687
26 27.17468717131474 36.51018972111554 24.040253705179282 -0.0817465999195219 -0.002017339791235058 -0.058747688066135464 0.9087170980079681 -3.4474153046915035e-05 -9.335537023953844 -12.469970490089302 12.469970490136955
30 25.62009155378486 36.510210677290836 24.043309880478088 -0.07681188245896414 0.012092225204780876 -0.05873901298326693 0.9055794207171315 -1.3517977748733756e-05 -10.890132641483724 -12.466914314790497 12.466914314797824
31 24.048691235059763 36.510175617529875 24.04867617529881 -0.09256588025816732 0.013172746779282868 -0.09221324887219125 0.894616729880478 -4.857773870980964e-05 -12.461532960208821 -12.461548019969776 12.461548020064459
112 36.51020956175299 34.954215936254975 24.034647888446216 -0.0012931762637450176 0.0034469320135458157 -0.053350894468924305 0.9107774948207171 -1.556008259013609 -1.4633515597495261e-05 -12.475576306822369 12.572237902993493
113 35.73224398406374 35.73222948207171 24.034574820717136 -0.01495810342709163 0.0026290716342629466 -0.05623038577290837 0.9103919505976095 -0.7779947131968754 -0.7779802112048415 -12.475649374551448 12.49988412308323
133 34.95429322709163 34.95426494023904 24.03478 -0.01850211498007968 -0.016948033531474102 -0.04559446640422311 0.9109025115537849 -1.555959255029542 -1.555930968176952 -12.475444195268583 12.57210074222175
135 34.17623434262948 35.732269003984065 24.034888047808767 -0.013364645150597612 0.00477946906557769 -0.05088851768525897 0.911203486055777 -0.7779551912845193 -2.3339898526391067 -12.475336147459817 12.499569043441621
136 33.39827585657371 34.954357450199204 24.035231553784865 -0.0267415299476494 -0.015992375022868526 -0.050286254582948206 0.9109415697211156 -1.5558667450693804 -3.111948338694873 -12.47499264148372 12.571641210815942
137 32.620133545816735 35.73228549800797 24.03549282868526 -0.012137162655936257 -0.00775411849561753 -0.05218801457290838 0.9103645091633465 -0.7779386972606162 -3.8900906494518495 -12.474731366583324 12.498964408506547
151 31.842156334661354 34.9544222310757 24.03598143426295 -0.031768561957768934 -0.004931742415139441 -0.04639801834064542 0.9118957856573706 -1.555801964192888 -4.668067860607231 -12.474242761005634 12.570889078036124
154 31.063990358565736 35.73230175298804 24.03640996015936 -0.026448211113147414 0.0021865840486055763 -0.04707016062079681 0.9101521800796812 -0.7779224422805413 -5.446233836702849 -12.473814235109224 12.498048043523326
155 30.286060478087652 34.95441290836653 24.03702900398406 -0.046358043519521906 -0.008303877030278888 -0.062010017184860565 0.9101192685258964 -1.5558112869020562 -6.224163717180932 -12.473195191284525 12.569850716708421
158 29.507965258964145 35.73228462151395 24.037632749003983 -0.048105884470916335 0.013106244952988046 -0.04989938798964144 0.9087739434262947 -0.7779395737546366 -7.00225893630444 -12.472591446264602 12.496828692346169
159 28.730173625498004 34.9543590438247 24.038437848605575 -0.03424936405498008 0.0017794483707569732 -0.06570061588980079 0.9091535521912352 -1.5558651514438822 -7.78005056977058 -12.47178634666301 12.568459374413688
166 27.9523015936255 35.732233466135455 24.03925011952191 -0.06478579414422311 0.00762783762709163 -0.06258795639840638 0.9090272151394422 -0.7779907291331298 -8.557922601643085 -12.470974075746675 12.495217644065377
